road_id,vehicle_id,point_seq,timestamp,latitude,longitude,speed_kmph,distance_along_road_km,source
way/44639622,SIMV-44639622,93,2026-07-15T06:15:30,26.15132466128612,91.86386850021053,29.3,7.5685,simulated
way/44639622,SIMV-44639622,94,2026-07-15T06:15:40,26.151304452516865,91.86305346684195,29.3,7.6498,simulated
way/44639622,SIMV-44639622,95,2026-07-15T06:15:50,26.15128413510556,91.86223843663309,29.3,7.7312,simulated
way/44639622,SIMV-44639622,96,2026-07-15T06:16:00,26.151294242138107,91.86142386683345,29.3,7.8126,simulated
way/44639622,SIMV-44639622,97,2026-07-15T06:16:10,26.15144025400571,91.86062558980232,29.3,7.894,simulated
way/44639622,SIMV-44639622,98,2026-07-15T06:16:20,26.15164056513504,91.85984137614312,29.3,7.9754,simulated
way/44639622,SIMV-44639622,99,2026-07-15T06:16:30,26.151875996870896,91.85906946024728,29.3,8.0568,simulated
way/44639622,SIMV-44639622,100,2026-07-15T06:16:40,26.152120739460866,91.85830109896483,29.3,8.1381,simulated
way/44639622,SIMV-44639622,101,2026-07-15T06:16:50,26.15237413737829,91.85753617627257,29.3,8.2195,simulated
way/44639622,SIMV-44639622,102,2026-07-15T06:17:00,26.152627535295714,91.85677125358033,29.3,8.3009,simulated
way/44639622,SIMV-44639622,103,2026-07-15T06:17:10,26.15287128090666,91.85600256478497,29.3,8.3823,simulated
way/44639622,SIMV-44639622,104,2026-07-15T06:17:20,26.153101516964615,91.8552286034659,29.3,8.4637,simulated
way/44639622,SIMV-44639622,105,2026-07-15T06:17:30,26.153331765238555,91.85445464572122,29.3,8.545,simulated
way/44639622,SIMV-44639622,106,2026-07-15T06:17:40,26.153565321344555,91.85368192666044,29.3,8.6264,simulated
way/44639622,SIMV-44639622,107,2026-07-15T06:17:50,26.153800910545677,91.85290997374028,29.3,8.7078,simulated
way/44639622,SIMV-44639622,108,2026-07-15T06:18:00,26.154026283611827,91.85213423205631,29.3,8.7892,simulated
way/44639622,SIMV-44639622,109,2026-07-15T06:18:10,26.15425383409708,91.85135927974655,29.3,8.8706,simulated
way/44639622,SIMV-44639622,110,2026-07-15T06:18:20,26.154482827005427,91.85058485282154,29.3,8.952,simulated
way/44639622,SIMV-44639622,111,2026-07-15T06:18:30,26.154713014996823,91.84981086370969,29.3,9.0333,simulated
way/44639622,SIMV-44639622,112,2026-07-15T06:18:40,26.154943230816485,91.84903688262266,29.3,9.1147,simulated
way/44639622,SIMV-44639622,113,2026-07-15T06:18:50,26.155164521599747,91.84825997865616,29.3,9.1961,simulated
way/44639622,SIMV-44639622,114,2026-07-15T06:19:00,26.155346647915145,91.84747025471708,29.3,9.2775,simulated
way/44639622,SIMV-44639622,115,2026-07-15T06:19:10,26.155528774230547,91.84668053077799,29.3,9.3589,simulated
way/44639622,SIMV-44639622,116,2026-07-15T06:19:20,26.155710900545948,91.8458908068389,29.3,9.4402,simulated
way/44639622,SIMV-44639622,117,2026-07-15T06:19:30,26.155893986375002,91.84510136088382,29.3,9.5216,simulated
way/44639622,SIMV-44639622,118,2026-07-15T06:19:40,26.1560755357277,91.8443115026905,29.3,9.603,simulated
way/44639622,SIMV-44639622,119,2026-07-15T06:19:50,26.15626190814893,91.84352300398528,29.3,9.6844,simulated
way/44639622,SIMV-44639622,120,2026-07-15T06:20:00,26.15644865906158,91.8427346156109,29.3,9.7658,simulated
way/44639622,SIMV-44639622,121,2026-07-15T06:20:10,26.156636002036045,91.84194639982343,29.3,9.8471,simulated
way/44639622,SIMV-44639622,122,2026-07-15T06:20:20,26.15682334501051,91.84115818403596,29.3,9.9285,simulated
way/44639622,SIMV-44639622,123,2026-07-15T06:20:30,26.157139088226856,91.84042848404368,29.3,10.0099,simulated
way/44639797,SIMV-44639797,0,2026-07-15T06:00:00,26.255904,92.0162514,34.36,0.0,simulated
way/44639797,SIMV-44639797,1,2026-07-15T06:00:10,26.255994873457926,92.01529974659616,34.36,0.0954,simulated
way/44639797,SIMV-44639797,2,2026-07-15T06:00:20,26.25608574691585,92.01434809319231,34.36,0.1909,simulated
way/44639797,SIMV-44639797,3,2026-07-15T06:00:30,26.25617662037378,92.01339643978847,34.36,0.2863,simulated
way/44639797,SIMV-44639797,4,2026-07-15T06:00:40,26.256115704255816,92.01246869491654,34.36,0.3818,simulated
way/44639797,SIMV-44639797,5,2026-07-15T06:00:50,26.255320352635934,92.01213896118311,34.36,0.4772,simulated
way/44639797,SIMV-44639797,6,2026-07-15T06:01:00,26.254469310039855,92.01207347004558,34.36,0.5726,simulated
way/44639797,SIMV-44639797,7,2026-07-15T06:01:10,26.25361830826015,92.01219793720338,34.36,0.6681,simulated
way/44639797,SIMV-44639797,8,2026-07-15T06:01:20,26.252764144947022,92.01229155096284,34.36,0.7635,simulated
way/44639797,SIMV-44639797,9,2026-07-15T06:01:30,26.251910620828177,92.01239223967895,34.36,0.8589,simulated
way/44639797,SIMV-44639797,10,2026-07-15T06:01:40,26.251054409950008,92.01245021438076,34.36,0.9544,simulated
way/44639797,SIMV-44639797,11,2026-07-15T06:01:50,26.250205068261074,92.01258357722384,34.36,1.0498,simulated
way/44639797,SIMV-44639797,12,2026-07-15T06:02:00,26.249348084746593,92.0126014121296,34.36,1.1453,simulated
way/44639797,SIMV-44639797,13,2026-07-15T06:02:10,26.24849211227469,92.01253877462989,34.36,1.2407,simulated
way/44639797,SIMV-44639797,14,2026-07-15T06:02:20,26.24763630096139,92.01247859430453,34.36,1.3361,simulated
way/44639797,SIMV-44639797,15,2026-07-15T06:02:30,26.24678010359267,92.01241178283772,34.36,1.4316,simulated
way/44639797,SIMV-44639797,16,2026-07-15T06:02:40,26.245923931551182,92.0123460089943,34.36,1.527,simulated
way/44639797,SIMV-44639797,17,2026-07-15T06:02:50,26.24507491251576,92.01221372362377,34.36,1.6224,simulated
way/44639797,SIMV-44639797,18,2026-07-15T06:03:00,26.24425005779191,92.01194955488668,34.36,1.7179,simulated
way/44639797,SIMV-44639797,19,2026-07-15T06:03:10,26.243430681943714,92.01166472837447,34.36,1.8133,simulated
way/44639797,SIMV-44639797,20,2026-07-15T06:03:20,26.242607068287697,92.01139572599446,34.36,1.9088,simulated
way/44639797,SIMV-44639797,21,2026-07-15T06:03:30,26.241784704484214,92.01112195329763,34.36,2.0042,simulated
way/44639797,SIMV-44639797,22,2026-07-15T06:03:40,26.2409857135491,92.01077480185442,34.36,2.0996,simulated
way/44639797,SIMV-44639797,23,2026-07-15T06:03:50,26.240211660850473,92.01036163993926,34.36,2.1951,simulated
way/44639797,SIMV-44639797,24,2026-07-15T06:04:00,26.239494247775905,92.00984523572605,34.36,2.2905,simulated
way/44639797,SIMV-44639797,25,2026-07-15T06:04:10,26.238814767574215,92.00926081766195,34.36,2.3859,simulated
way/44639797,SIMV-44639797,26,2026-07-15T06:04:20,26.238191774402775,92.00860414240613,34.36,2.4814,simulated
way/44639797,SIMV-44639797,27,2026-07-15T06:04:30,26.23767037445284,92.00784498318318,34.36,2.5768,simulated
way/44639797,SIMV-44639797,28,2026-07-15T06:04:40,26.23722516661562,92.00702738498866,34.36,2.6723,simulated
way/44639797,SIMV-44639797,29,2026-07-15T06:04:50,26.23686069433611,92.00616106953241,34.36,2.7677,simulated
way/44639797,SIMV-44639797,30,2026-07-15T06:05:00,26.236535119235178,92.0052760823294,34.36,2.8631,simulated
way/44639797,SIMV-44639797,31,2026-07-15T06:05:10,26.236260422877827,92.00437211929578,34.36,2.9586,simulated
way/44639797,SIMV-44639797,32,2026-07-15T06:05:20,26.23621450562153,92.00341709826786,34.36,3.054,simulated
way/44639797,SIMV-44639797,33,2026-07-15T06:05:30,26.23622140988891,92.00246036147045,34.36,3.1494,simulated
way/44639797,SIMV-44639797,34,2026-07-15T06:05:40,26.236233775889886,92.00150373805057,34.36,3.2449,simulated
way/44639797,SIMV-44639797,35,2026-07-15T06:05:50,26.23627282071829,92.00054786108186,34.36,3.3403,simulated
way/44639797,SIMV-44639797,36,2026-07-15T06:06:00,26.23632528451931,91.99959297041451,34.36,3.4358,simulated
way/44639797,SIMV-44639797,37,2026-07-15T06:06:10,26.236465889244254,91.99865169825964,34.36,3.5312,simulated
way/44639797,SIMV-44639797,38,2026-07-15T06:06:20,26.23659725329877,91.99770951403832,34.36,3.6266,simulated
way/44639797,SIMV-44639797,39,2026-07-15T06:06:30,26.236824081031163,91.99678685200047,34.36,3.7221,simulated
way/44639797,SIMV-44639797,40,2026-07-15T06:06:40,26.237007955948283,91.99585244640392,34.36,3.8175,simulated
way/44639797,SIMV-44639797,41,2026-07-15T06:06:50,26.237193267080087,91.99491897498763,34.36,3.9129,simulated
way/44639797,SIMV-44639797,42,2026-07-15T06:07:00,26.237456437337126,91.99401624724553,34.36,4.0084,simulated
way/44639797,SIMV-44639797,43,2026-07-15T06:07:10,26.23785175706808,91.99316690434604,34.36,4.1038,simulated
way/44639797,SIMV-44639797,44,2026-07-15T06:07:20,26.23824707679903,91.99231756144655,34.36,4.1993,simulated
way/44639797,SIMV-44639797,45,2026-07-15T06:07:30,26.238642511213833,91.99146828513959,34.36,4.2947,simulated
way/44639797,SIMV-44639797,46,2026-07-15T06:07:40,26.23904206940243,91.99062140335023,34.36,4.3901,simulated
way/44639797,SIMV-44639797,47,2026-07-15T06:07:50,26.23944162817406,91.98977452157702,34.36,4.4856,simulated
way/44639797,SIMV-44639797,48,2026-07-15T06:08:00,26.239876889739637,91.98895111502951,34.36,4.581,simulated
way/44639797,SIMV-44639797,49,2026-07-15T06:08:10,26.240353044205595,91.98815525631312,34.36,4.6764,simulated
way/44639797,SIMV-44639797,50,2026-07-15T06:08:20,26.240919516368727,91.98743932279822,34.36,4.7719,simulated
way/44639797,SIMV-44639797,51,2026-07-15T06:08:30,26.24156736752294,91.98681380621503,34.36,4.8673,simulated
way/44639797,SIMV-44639797,52,2026-07-15T06:08:40,26.242197802782172,91.98616646353908,34.36,4.9628,simulated
way/44639797,SIMV-44639797,53,2026-07-15T06:08:50,26.242542847166177,91.98529618141409,34.36,5.0582,simulated
way/44639797,SIMV-44639797,54,2026-07-15T06:09:00,26.24284980159987,91.9844027416462,34.36,5.1536,simulated
way/44639797,SIMV-44639797,55,2026-07-15T06:09:10,26.24316937387825,91.98351462153529,34.36,5.2491,simulated
way/44639797,SIMV-44639797,56,2026-07-15T06:09:20,26.24334977387155,91.9825988112311,34.36,5.3445,simulated
way/44639797,SIMV-44639797,57,2026-07-15T06:09:30,26.243167716968255,91.98166399128453,34.36,5.4399,simulated
way/44639823,SIMV-44639823,0,2026-07-15T06:00:00,26.2042999,91.858341,36.62,0.0,simulated
way/44639823,SIMV-44639823,1,2026-07-15T06:00:10,26.203477960948117,91.85820474525502,36.62,0.1017,simulated
way/44639823,SIMV-44639823,2,2026-07-15T06:00:20,26.202841364699573,91.85749932013077,36.62,0.2035,simulated
way/44639823,SIMV-44639823,3,2026-07-15T06:00:30,26.202530521549726,91.85660006485814,36.62,0.3052,simulated
way/44639823,SIMV-44639823,4,2026-07-15T06:00:40,26.2020263471936,91.85580825234824,36.62,0.4069,simulated
way/44639823,SIMV-44639823,5,2026-07-15T06:00:50,26.20202906322889,91.85487717923834,36.62,0.5087,simulated
way/44639823,SIMV-44639823,6,2026-07-15T06:01:00,26.201397406355408,91.8541464431124,36.62,0.6104,simulated
way/44639823,SIMV-44639823,7,2026-07-15T06:01:10,26.200850281486385,91.85335478749204,36.62,0.7121,simulated
way/44639823,SIMV-44639823,8,2026-07-15T06:01:20,26.200145066413093,91.85273538294362,36.62,0.8139,simulated
way/44639823,SIMV-44639823,9,2026-07-15T06:01:30,26.199255003246858,91.85252817061088,36.62,0.9156,simulated
way/44639823,SIMV-44639823,10,2026-07-15T06:01:40,26.198698489244144,91.85192099381803,36.62,1.0173,simulated
way/44639823,SIMV-44639823,11,2026-07-15T06:01:50,26.19818721691009,91.85112994127607,36.62,1.1191,simulated
way/44639823,SIMV-44639823,12,2026-07-15T06:02:00,26.19742581661756,91.85057405553104,36.62,1.2208,simulated
way/44639823,SIMV-44639823,13,2026-07-15T06:02:10,26.19657205839696,91.85021201914702,36.62,1.3225,simulated
way/44639823,SIMV-44639823,14,2026-07-15T06:02:20,26.195806782478346,91.84965999207718,36.62,1.4243,simulated
way/44639823,SIMV-44639823,15,2026-07-15T06:02:30,26.1950889534095,91.84902782042661,36.62,1.526,simulated
way/44639823,SIMV-44639823,16,2026-07-15T06:02:40,26.194371126498538,91.84839564974239,36.62,1.6277,simulated
way/44639823,SIMV-44639823,17,2026-07-15T06:02:50,26.193653284186297,91.84776350375454,36.62,1.7295,simulated
way/44639823,SIMV-44639823,18,2026-07-15T06:03:00,26.192935439191285,91.84713136499246,36.62,1.8312,simulated
way/44639823,SIMV-44639823,19,2026-07-15T06:03:10,26.192217576884033,91.84649925506926,36.62,1.9329,simulated
way/44639823,SIMV-44639823,20,2026-07-15T06:03:20,26.191520259416638,91.84583954242501,36.62,2.0346,simulated
way/44639823,SIMV-44639823,21,2026-07-15T06:03:30,26.19083079553077,91.84516933623307,36.62,2.1364,simulated
way/44639823,SIMV-44639823,22,2026-07-15T06:03:40,26.189955866861567,91.84490896304847,36.62,2.2381,simulated
way/44639823,SIMV-44639823,23,2026-07-15T06:03:50,26.189122188466992,91.84449108077158,36.62,2.3398,simulated
way/44639823,SIMV-44639823,24,2026-07-15T06:04:00,26.188225437943593,91.84432015620843,36.62,2.4416,simulated
way/44639845,SIMV-44639845,0,2026-07-15T06:00:00,26.1784861,91.8293513,30.05,0.0,simulated
way/44639845,SIMV-44639845,1,2026-07-15T06:00:10,26.177989189807523,91.82997575762514,30.05,0.0835,simulated
way/44639845,SIMV-44639845,2,2026-07-15T06:00:20,26.1773543041683,91.83040662338837,30.05,0.1669,simulated
way/44639845,SIMV-44639845,3,2026-07-15T06:00:30,26.17662172055501,91.83058889646624,30.05,0.2504,simulated
way/44639845,SIMV-44639845,4,2026-07-15T06:00:40,26.175883718445835,91.83069095146334,30.05,0.3339,simulated
way/44639845,SIMV-44639845,5,2026-07-15T06:00:50,26.175165100950462,91.83046355812735,30.05,0.4173,simulated
way/44639845,SIMV-44639845,6,2026-07-15T06:01:00,26.17444599108333,91.83022510327363,30.05,0.5008,simulated
way/44639845,SIMV-44639845,7,2026-07-15T06:01:10,26.173708219465478,91.83007284965625,30.05,0.5843,simulated
way/44639845,SIMV-44639845,8,2026-07-15T06:01:20,26.172963843421183,91.8299655294549,30.05,0.6677,simulated
way/44639845,SIMV-44639845,9,2026-07-15T06:01:30,26.172232422271954,91.82977972703765,30.05,0.7512,simulated
way/44639845,SIMV-44639845,10,2026-07-15T06:01:40,26.17152803469933,91.82949597346942,30.05,0.8347,simulated
way/44639845,SIMV-44639845,11,2026-07-15T06:01:50,26.170837966583893,91.82916694891408,30.05,0.9181,simulated
way/44639845,SIMV-44639845,12,2026-07-15T06:02:00,26.170166348910342,91.82879490821882,30.05,1.0016,simulated
way/44639845,SIMV-44639845,13,2026-07-15T06:02:10,26.16950506159853,91.82839915328071,30.05,1.0851,simulated
way/44639845,SIMV-44639845,14,2026-07-15T06:02:20,26.16884638154144,91.82799807065398,30.05,1.1685,simulated
way/44639845,SIMV-44639845,15,2026-07-15T06:02:30,26.168189539214687,91.82759323434638,30.05,1.252,simulated
way/44639845,SIMV-44639845,16,2026-07-15T06:02:40,26.167532674140716,91.82718844587275,30.05,1.3355,simulated
way/44639845,SIMV-44639845,17,2026-07-15T06:02:50,26.16686832219619,91.82679914151777,30.05,1.4189,simulated
way/44639845,SIMV-44639845,18,2026-07-15T06:03:00,26.16623197359301,91.82636286750508,30.05,1.5024,simulated
way/44639845,SIMV-44639845,19,2026-07-15T06:03:10,26.16565154954582,91.82583252913072,30.05,1.5859,simulated
way/44639845,SIMV-44639845,20,2026-07-15T06:03:20,26.165083001021497,91.82528712443246,30.05,1.6693,simulated
way/44639845,SIMV-44639845,21,2026-07-15T06:03:30,26.164535777058518,91.8247146490571,30.05,1.7528,simulated
way/44639845,SIMV-44639845,22,2026-07-15T06:03:40,26.16398669163173,91.82414441054547,30.05,1.8363,simulated
way/44639845,SIMV-44639845,23,2026-07-15T06:03:50,26.163431562784478,91.82358146738449,30.05,1.9197,simulated
way/44639845,SIMV-44639845,24,2026-07-15T06:04:00,26.162893520895402,91.82299838395811,30.05,2.0032,simulated
way/44639845,SIMV-44639845,25,2026-07-15T06:04:10,26.16235771598214,91.82241266382566,30.05,2.0867,simulated
way/44639845,SIMV-44639845,26,2026-07-15T06:04:20,26.16182761024757,91.8218206462787,30.05,2.1701,simulated
way/44639845,SIMV-44639845,27,2026-07-15T06:04:30,26.16130760376759,91.82121751880526,30.05,2.2536,simulated
way/44639845,SIMV-44639845,28,2026-07-15T06:04:40,26.160792713771734,91.82060900843992,30.05,2.3371,simulated
way/44639845,SIMV-44639845,29,2026-07-15T06:04:50,26.160278871228314,91.81999937756562,30.05,2.4205,simulated
way/44639845,SIMV-44639845,30,2026-07-15T06:05:00,26.15978640152897,91.81936873076612,30.05,2.504,simulated
way/44639845,SIMV-44639845,31,2026-07-15T06:05:10,26.15940647313554,91.81864877140463,30.05,2.5875,simulated
way/44639845,SIMV-44639845,32,2026-07-15T06:05:20,26.15910194770419,91.81788467017059,30.05,2.671,simulated
way/44639845,SIMV-44639845,33,2026-07-15T06:05:30,26.15891456076501,91.8170781982584,30.05,2.7544,simulated
way/44639845,SIMV-44639845,34,2026-07-15T06:05:40,26.15888161301149,91.81624314629012,30.05,2.8379,simulated
way/44639845,SIMV-44639845,35,2026-07-15T06:05:50,26.15889841717974,91.81540763370485,30.05,2.9214,simulated
way/44639845,SIMV-44639845,36,2026-07-15T06:06:00,26.158903561405147,91.81457135682771,30.05,3.0048,simulated
way/44639845,SIMV-44639845,37,2026-07-15T06:06:10,26.15887380348293,91.81373727926567,30.05,3.0883,simulated
way/44639845,SIMV-44639845,38,2026-07-15T06:06:20,26.158640039523192,91.81294530334802,30.05,3.1718,simulated
way/44639845,SIMV-44639845,39,2026-07-15T06:06:30,26.1582758754648,91.8122148655732,30.05,3.2552,simulated
way/44639845,SIMV-44639845,40,2026-07-15T06:06:40,26.15769495388971,91.81173442423886,30.05,3.3387,simulated
way/44639845,SIMV-44639845,41,2026-07-15T06:06:50,26.156977411961584,91.81148916050005,30.05,3.4222,simulated
way/44639845,SIMV-44639845,42,2026-07-15T06:07:00,26.15624210623829,91.811355653956,30.05,3.5056,simulated
way/44639845,SIMV-44639845,43,2026-07-15T06:07:10,26.155491964517953,91.81138608011281,30.05,3.5891,simulated
way/44639845,SIMV-44639845,44,2026-07-15T06:07:20,26.154741736690152,91.8114136981026,30.05,3.6726,simulated
way/44639845,SIMV-44639845,45,2026-07-15T06:07:30,26.15399437145551,91.81148898084321,30.05,3.756,simulated
way/44639845,SIMV-44639845,46,2026-07-15T06:07:40,26.153246167580058,91.81155539319626,30.05,3.8395,simulated
way/44639845,SIMV-44639845,47,2026-07-15T06:07:50,26.152497441050443,91.81161504518425,30.05,3.923,simulated
way/44639845,SIMV-44639845,48,2026-07-15T06:08:00,26.151747316567256,91.81163758693646,30.05,4.0064,simulated
way/44639845,SIMV-44639845,49,2026-07-15T06:08:10,26.1509967626639,91.81164949686621,30.05,4.0899,simulated
way/44639845,SIMV-44639845,50,2026-07-15T06:08:20,26.150246419576277,91.8116729633421,30.05,4.1734,simulated
way/44639845,SIMV-44639845,51,2026-07-15T06:08:30,26.14949607607035,91.8116964132346,30.05,4.2568,simulated
way/44639846,SIMV-44639846,0,2026-07-15T06:00:00,26.1823759,91.837256,34.32,0.0,simulated
way/44639846,SIMV-44639846,1,2026-07-15T06:00:04.115796,26.1821996,91.8369154,34.32,0.0392,simulated
way/44639859,SIMV-44639859,0,2026-07-15T06:00:00,26.1870227,91.8428673,36.39,0.0,simulated
way/44639859,SIMV-44639859,1,2026-07-15T06:00:10,26.186615706746565,91.84206862491689,36.39,0.1011,simulated
way/44639859,SIMV-44639859,2,2026-07-15T06:00:20,26.185897068133897,91.84144839211966,36.39,0.2021,simulated
way/44639859,SIMV-44639859,3,2026-07-15T06:00:30,26.18517835858073,91.84082826725813,36.39,0.3032,simulated
way/44639859,SIMV-44639859,4,2026-07-15T06:00:40,26.184460972304574,91.84020624238124,36.39,0.4043,simulated
way/44639859,SIMV-44639859,5,2026-07-15T06:00:50,26.183750875672278,91.8395739553582,36.39,0.5054,simulated
way/44639859,SIMV-44639859,6,2026-07-15T06:01:00,26.183119804592472,91.83885593776323,36.39,0.6064,simulated
way/44639859,SIMV-44639859,7,2026-07-15T06:01:10,26.18269104161073,91.83796650093295,36.39,0.7075,simulated
way/44641071,SIMV-44641071,0,2026-07-15T06:00:00,26.1844797,91.6668072,47.02,0.0,simulated
way/44641071,SIMV-44641071,1,2026-07-15T06:00:10,26.183975424289866,91.66562603157143,47.02,0.1306,simulated
way/44641071,SIMV-44641071,2,2026-07-15T06:00:20,26.183586151924782,91.66439312815584,47.02,0.2612,simulated
way/44641071,SIMV-44641071,3,2026-07-15T06:00:30,26.18358546043475,91.66309549949933,47.02,0.3919,simulated
way/44641071,SIMV-44641071,4,2026-07-15T06:00:40,26.184044212854904,91.66189215910786,47.02,0.5225,simulated
way/44641071,SIMV-44641071,5,2026-07-15T06:00:50,26.184528700495278,91.66070072054481,47.02,0.6531,simulated
way/44641071,SIMV-44641071,6,2026-07-15T06:01:00,26.18493371657355,91.65947207310997,47.02,0.7837,simulated
way/44641071,SIMV-44641071,7,2026-07-15T06:01:10,26.185322704374794,91.65823688691239,47.02,0.9143,simulated
way/44641071,SIMV-44641071,8,2026-07-15T06:01:20,26.185708617900808,91.6570005103846,47.02,1.045,simulated
way/44641071,SIMV-44641071,9,2026-07-15T06:01:30,26.186106521473103,91.65576889306797,47.02,1.1756,simulated
way/44641071,SIMV-44641071,10,2026-07-15T06:01:40,26.186586236367702,91.65457460440446,47.02,1.3062,simulated
way/44641071,SIMV-44641071,11,2026-07-15T06:01:50,26.18713613072843,91.65341841344787,47.02,1.4368,simulated
way/44641071,SIMV-44641071,12,2026-07-15T06:02:00,26.18768299619102,91.65226049363768,47.02,1.5674,simulated
way/44641071,SIMV-44641071,13,2026-07-15T06:02:10,26.18822678960069,91.651100487766,47.02,1.6981,simulated
way/44641071,SIMV-44641071,14,2026-07-15T06:02:20,26.18884066774925,91.64998467713131,47.02,1.8287,simulated
way/44641071,SIMV-44641071,15,2026-07-15T06:02:30,26.18949227999721,91.64889549931696,47.02,1.9593,simulated
way/44641071,SIMV-44641071,16,2026-07-15T06:02:40,26.19015768285254,91.64781672527131,47.02,2.0899,simulated
way/44641071,SIMV-44641071,17,2026-07-15T06:02:50,26.190852018675894,91.64676146273989,47.02,2.2206,simulated
way/44641071,SIMV-44641071,18,2026-07-15T06:03:00,26.190567316387586,91.64556955610684,47.02,2.3512,simulated
way/44641071,SIMV-44641071,19,2026-07-15T06:03:10,26.190089963472744,91.64438419508214,47.02,2.4818,simulated
way/44641071,SIMV-44641071,20,2026-07-15T06:03:20,26.190640377425012,91.64347746343572,47.02,2.6124,simulated
way/44641071,SIMV-44641071,21,2026-07-15T06:03:30,26.191777814660405,91.64315806859652,47.02,2.743,simulated
way/44641071,SIMV-44641071,22,2026-07-15T06:03:40,26.192840917687928,91.64260357301438,47.02,2.8737,simulated
way/44641071,SIMV-44641071,23,2026-07-15T06:03:50,26.193952798334045,91.64218127956713,47.02,3.0043,simulated
way/44641071,SIMV-44641071,24,2026-07-15T06:04:00,26.19506805562151,91.64177020991559,47.02,3.1349,simulated
way/44641071,SIMV-44641071,25,2026-07-15T06:04:10,26.196175705214003,91.64133427802648,47.02,3.2655,simulated
way/44641071,SIMV-44641071,26,2026-07-15T06:04:20,26.19728320668953,91.64089818737231,47.02,3.3961,simulated
way/44641071,SIMV-44641071,27,2026-07-15T06:04:30,26.19839211910814,91.64046694667077,47.02,3.5268,simulated
way/44641071,SIMV-44641071,28,2026-07-15T06:04:40,26.19941989539956,91.63985308026292,47.02,3.6574,simulated
way/44641072,SIMV-44641072,0,2026-07-15T06:00:00,26.20099,91.6453369,20.27,0.0,simulated
way/44641072,SIMV-44641072,1,2026-07-15T06:00:10,26.200493490568753,91.64522646200649,20.27,0.0563,simulated
way/44641072,SIMV-44641072,2,2026-07-15T06:00:20,26.200277561200053,91.6447919712378,20.27,0.1126,simulated
way/44641072,SIMV-44641072,3,2026-07-15T06:00:30,26.200288373019013,91.6442283542867,20.27,0.1689,simulated
way/44641072,SIMV-44641072,4,2026-07-15T06:00:40,26.200312098571274,91.64367927423304,20.27,0.2252,simulated
way/44641072,SIMV-44641072,5,2026-07-15T06:00:50,26.200108611585513,91.64316260597616,20.27,0.2815,simulated
way/44641072,SIMV-44641072,6,2026-07-15T06:01:00,26.199899627451693,91.64264868308295,20.27,0.3378,simulated
way/44641072,SIMV-44641072,7,2026-07-15T06:01:10,26.199681245360818,91.64213952530129,20.27,0.3941,simulated
way/44641072,SIMV-44641072,8,2026-07-15T06:01:20,26.19948772693122,91.64161832564695,20.27,0.4504,simulated
way/44641072,SIMV-44641072,9,2026-07-15T06:01:30,26.19931504230458,91.64108781917454,20.27,0.5067,simulated
way/44641072,SIMV-44641072,10,2026-07-15T06:01:40,26.199126156376863,91.64056456759906,20.27,0.563,simulated
way/44641101,SIMV-44641101,0,2026-07-15T06:00:00,26.1832481,91.6712558,27.48,0.0,simulated
way/44641101,SIMV-44641101,1,2026-07-15T06:00:10,26.183214090757073,91.67049165172958,27.48,0.0763,simulated
way/44641101,SIMV-44641101,2,2026-07-15T06:00:20,26.18321243360372,91.66972823342735,27.48,0.1527,simulated
way/44641101,SIMV-44641101,3,2026-07-15T06:00:30,26.18351756921985,91.66904361725874,27.48,0.229,simulated
way/44641101,SIMV-44641101,4,2026-07-15T06:00:40,26.183830815597954,91.66836279570796,27.48,0.3054,simulated
way/44641101,SIMV-44641101,5,2026-07-15T06:00:50,26.18419031894025,91.6677244337674,27.48,0.3817,simulated
way/44641101,SIMV-44641101,6,2026-07-15T06:01:00,26.184823524931083,91.66743085984005,27.48,0.4581,simulated
way/44641105,SIMV-44641105,0,2026-07-15T06:00:00,26.1832668,91.6719564,30.8,0.0,simulated
way/44641105,SIMV-44641105,1,2026-07-15T06:00:08.173932,26.1832481,91.6712558,30.8,0.0699,simulated
way/44641120,SIMV-44641120,0,2026-07-15T06:00:00,26.1810867,91.6800361,32.78,0.0,simulated
way/44641120,SIMV-44641120,1,2026-07-15T06:00:10,26.181406096285755,91.67919572084443,32.78,0.0911,simulated
way/44641120,SIMV-44641120,2,2026-07-15T06:00:20,26.18172549257151,91.67835534168887,32.78,0.1821,simulated
way/44641120,SIMV-44641120,3,2026-07-15T06:00:30,26.18222368443636,91.67767136182145,32.78,0.2732,simulated
way/44641120,SIMV-44641120,4,2026-07-15T06:00:40,26.182829924852715,91.67709309218385,32.78,0.3643,simulated
way/44641120,SIMV-44641120,5,2026-07-15T06:00:50,26.183209287674256,91.67628517257857,32.78,0.4553,simulated
way/44641120,SIMV-44641120,6,2026-07-15T06:01:00,26.18335471887723,91.67538827363641,32.78,0.5464,simulated
way/44641120,SIMV-44641120,7,2026-07-15T06:01:10,26.183474343337753,91.67448540636822,32.78,0.6375,simulated
way/44641120,SIMV-44641120,8,2026-07-15T06:01:20,26.183573310127432,91.67358051200154,32.78,0.7286,simulated
way/44641120,SIMV-44641120,9,2026-07-15T06:01:30,26.183302005322027,91.6727311759682,32.78,0.8196,simulated
way/44641131,SIMV-44641131,0,2026-07-15T06:00:00,26.1897743,91.6711503,38.34,0.0,simulated
way/44641131,SIMV-44641131,1,2026-07-15T06:00:10,26.189778093635354,91.67008609193225,38.34,0.1065,simulated
