"metadata__project","metadata__problem_statement","metadata__prototype_corridor","metadata__data_sources","metadata__processing_notes","metadata__attribution__OpenStreetMap","metadata__attribution__Copernicus DEM","metadata__attribution__GSI","metadata__attribution__Rainfall","records__road_id","records__road_type","records__road_name","records__latitude","records__longitude","records__road_length_km","records__elevation_m","records__slope_deg","records__historical_landslide_count","records__nearest_landslide_distance_km","records__rainfall_24h_mm","records__rainfall_3d_mm","records__rainfall_7d_mm"
"","","","","","","","","","way/517474923","secondary","null","26.10436185","91.7071277","0.0245170637522758","56.55802917480469","3.803399857780268","3","2.074","10.28","27.84","58.21"
"","","","","","","","","","way/517474924","secondary","null","26.1045591","91.7070027","0.022486395621734","56.64912986755371","3.683637094660206","3","2.06","10.28","27.84","58.21"
"","","","","","","","","","way/517474927","tertiary","null","26.11533385","91.7189707","0.0193941092156834","50.833356857299805","2.569112575474626","14","0.687","10.28","27.84","58.21"
"","","","","","","","","","way/517474928","tertiary","null","26.1158772","91.71940265","0.0378149159424136","50.7951914469401","3.8952638788071567","15","0.65","10.28","27.84","58.21"
"","","","","","","","","","way/517478747","secondary","null","26.15973385","91.7385243","0.0253565147099105","51.42973136901856","1.2528058822111556","37","1.13","10.46","28.15","58.66"
"","","","","","","","","","way/517478748","tertiary","null","26.1480955","91.73613045","0.0262720453272338","50.796165466308594","1.7229314120131822","33","0.4","10.28","27.84","58.21"
"","","","","","","","","","way/517891508","secondary","null","26.11248815","91.70847995","0.0382017457230128","51.9131940205892","9.89643337832483","10","1.237","10.28","27.84","58.21"
"","","","","","","","","","way/517919078","secondary","null","26.053378890211235","91.5804629376098","3.611960627079172","52.809692255655925","0.8578279870932045","0","15.02","5.36","18.38","55.98"
"","","","","","","","","","way/517919079","secondary","null","26.07408345","91.58057675","0.0261483461479912","49.36159133911133","1.093669278560678","0","13.357","5.36","18.38","55.98"
"","","","","","","","","","way/517919081","tertiary","null","26.0773414","91.57260075","0.0357671016137088","49.4390500386556","2.5766994531727785","0","13.721","5.36","18.38","55.98"
"","","","","","","","","","way/517941876","primary","M.G. Road","26.189331473703792","91.74656111966046","0.6896456335527296","62.50875806808472","3.6497094204532776","33","1.796","10.46","28.15","58.66"
"","","","","","","","","","way/518213044","tertiary","null","26.16842552675376","91.67091356625671","0.2725352235287427","52.24430465698242","1.7869102102102103","8","1.654","8.54","23.7","54.46"
"","","","","","","","","","way/534819102","tertiary","null","26.08089824052727","91.5933117627331","2.9960129433520843","50.13194955190023","0.680924746432497","0","11.912","5.36","18.38","55.98"
"","","","","","","","","","way/534819107","tertiary","null","26.08391554489052","91.61566010411102","1.681211288212738","53.15576040333715","1.814500926053929","0","10.161","7.4","20.66","51.24"
"","","","","","","","","","way/541309711","tertiary","null","26.09700955","91.5650147","0.0104000771427248","47.73900604248047","0.0","0","13.104","5.36","18.38","55.98"
"","","","","","","","","","way/541309713","tertiary","null","26.084709217335604","91.56580595784682","0.4126682290406597","47.82913436889648","0.6386142111173211","0","13.769","5.36","18.38","55.98"
"","","","","","","","","","way/541309714","tertiary","null","26.084739758579744","91.56591490176864","0.3911814357385296","47.88481190999349","0.587980758029189","0","13.758","5.36","18.38","55.98"
"","","","","","","","","","way/541309715","tertiary","null","26.081824404423973","91.56338297948304","0.6498325082471867","47.42381800775943","0.2389718361885124","0","14.151","5.36","18.38","55.98"
"","","","","","","","","","way/541319127","tertiary","null","26.097840429977808","91.80303264060316","0.3744982766085007","70.18859427315849","1.2378071666469803","0","5.294","13.55","34.22","61.21"
"","","","","","","","","","way/541319128","tertiary","null","26.09965248082118","91.80587323237285","0.7425257272278966","66.24872955909142","2.0224487368943445","1","4.953","13.55","34.22","61.21"
"","","","","","","","","","way/541319135","tertiary","null","26.11380944318594","91.47186053007688","9.60098735831829","10.692361195882162","0.5430565926518504","0","21.19","3.16","20.8","81.31"
"","","","","","","","","","way/543480046","tertiary","null","26.09020528975601","91.60066589546416","2.2339865018594907","49.33014793395997","0.6429760084574716","0","10.667","7.4","20.66","51.24"
"","","","","","","","","","way/543485001","tertiary","null","26.085714819416257","91.57126769549316","1.1597981769235597","51.6630744934082","1.7519944867417083","0","13.259","5.36","18.38","55.98"
"","","","","","","","","","way/543485005","tertiary","null","26.078266709191865","91.55598052892798","3.1803768933240435","54.15765902201335","2.204860515864598","0","14.984","5.36","18.38","55.98"
"","","","","","","","","","way/543488002","tertiary","null","26.10685338372988","91.51206257260412","0.6806446069104247","51.27567481994629","2.5883421627724563","0","17.519","2.51","13.98","55.68"
"","","","","","","","","","way/543623710","primary","null","26.152253270360564","91.7824915103786","0.1021228921809987","54.118733978271486","0.4666247294158205","31","0.55","12.03","31.71","62.66"
"","","","","","","","","","way/543623711","primary_link","null","26.148795805983305","91.78661078630184","0.3526658280418686","56.81209564208984","2.8202706760580294","25","0.856","9.51","26.9","56.37"
"","","","","","","","","","way/543623712","primary","G.S. Road","26.15751032840025","91.7768568591138","1.726025636225477","54.49933359178446","2.7904472852373683","39","0.409","12.03","31.71","62.66"
"","","","","","","","","","way/543623714","primary","G.S. Road","26.15583312360684","91.77856556358256","1.0137455297262843","54.9660026550293","3.0045833547287173","35","0.314","12.03","31.71","62.66"
"","","","","","","","","","way/543623717","primary","null","26.15948178614701","91.77453035852432","0.1288922010837662","54.53470230102539","1.0608304506673052","39","0.524","12.03","31.71","62.66"
"","","","","","","","","","way/543623719","primary","null","26.16127909928877","91.77258969938084","0.4271484688148712","54.17015767097473","1.7928012784440055","40","0.738","12.03","31.71","62.66"
"","","","","","","","","","way/543624681","primary","Bhangagarh Flyover","26.16493662354258","91.76864385397904","0.5594149304762883","53.89443874359131","3.0193680947460595","40","1.254","12.03","31.71","62.66"
"","","","","","","","","","way/543624682","primary","Bhangagarh Flyover","26.16499804846741","91.76870104911266","0.5548902825870766","53.91572666168213","2.047203330553351","40","1.258","12.03","31.71","62.66"
"","","","","","","","","","way/543624684","primary","G.S. Road","26.171505302621217","91.76148683605608","0.3837125270202278","54.33813204084124","2.850564506133101","42","0.445","12.03","31.71","62.66"
"","","","","","","","","","way/543627488","secondary","B K Kakati Road","26.17120157846527","91.75574895296782","0.4876626584241681","54.81909582349989","2.30565527124961","42","0.766","12.03","31.71","62.66"
"","","","","","","","","","way/543627490","primary","Bishnu Ram Mehdi Flyover","26.17503979485957","91.7574877974858","0.5256325667133107","56.750424435264186","4.932595093037508","42","0.428","12.03","31.71","62.66"
"","","","","","","","","","way/543640148","primary","G.S. Road","26.168577577446964","91.76471937235728","0.5324125632982528","53.84660419664885","2.519084624870948","40","0.825","12.03","31.71","62.66"
"","","","","","","","","","way/543640150","primary","G.S. Road","26.17052597719797","91.76241385160064","0.8327991685653783","54.24199373968716","2.3487252383670936","42","0.557","12.03","31.71","62.66"
"","","","","","","","","","way/543640151","secondary","Bhangagarh Flyover Ramp","26.164150726490227","91.76821435404686","0.1863616871134021","53.25482654571533","0.7697841808363147","38","1.197","12.03","31.71","62.66"
"","","","","","","","","","way/543640152","secondary","Guwahati Medical College Road","26.15951028113819","91.75169761097222","1.53558140550395","55.60606031597785","1.810647276703529","40","0.436","12.03","31.71","62.66"
"","","","","","","","","","way/543640826","secondary","Guwahati Medical College Road","26.16405695412025","91.7682756271344","0.1756236885454914","53.7434458051409","1.4734716744330354","38","1.185","12.03","31.71","62.66"
"","","","","","","","","","way/543640827","secondary","null","26.16616444711864","91.76750111123992","0.2433425365739452","55.4091854095459","4.075897044013557","38","1.186","12.03","31.71","62.66"
"","","","","","","","","","way/543646780","secondary","Radha Gobinda Baruah Road","26.17979090568346","91.77555861619176","0.1959722158221025","56.03971719741821","2.9603572188448823","30","0.996","12.03","31.71","62.66"
"","","","","","","","","","way/543647062","secondary","null","26.172862458729924","91.79350840141032","2.917623827629001","64.4663621266683","1.6945490434290795","29","0.802","12.03","31.71","62.66"
"","","","","","","","","","way/543647063","secondary","Zoo Road Flyover","26.168727786242176","91.77879218335036","1.9727695248965145","53.62047437032064","2.1194442182876148","31","1.19","12.03","31.71","62.66"
"","","","","","","","","","way/543649267","secondary","Radha Gobinda Baruah Road","26.179796666968823","91.77546591698174","0.196212954440341","56.03971719741821","2.957085463394053","30","0.987","12.03","31.71","62.66"
"","","","","","","","","","way/543649268","secondary","Chandmari Railway Flyover","26.18521745474","91.77517846805776","0.1657619621413068","61.02015359061105","5.061628806880779","30","0.907","12.03","31.71","62.66"
"","","","","","","","","","way/543649269","secondary","Chandmari Railway Flyover","26.182924173870035","91.7753602","0.4275535912121732","57.40945363044739","0.9555675524883572","30","1.056","12.03","31.71","62.66"
"","","","","","","","","","way/543650234","tertiary","Ambikagiri Nagar Path","26.1674799981894","91.7842906020092","1.1613084751922915","55.71019811630249","1.709769533786378","30","1.056","12.03","31.71","62.66"
"","","","","","","","","","way/543653045","secondary","Hengerabari Road","26.150536663695885","91.79342315254252","3.916515465459956","58.104110908508304","1.0027239221220663","26","0.423","12.03","31.71","62.66"
"","","","","","","","","","way/548223441","tertiary","F.C. Road","26.19008465","91.7521368","0.1216744081357756","59.26257451375326","1.068854192623261","32","1.234","12.03","31.71","62.66"
"","","","","","","","","","way/564639519","tertiary","Jayanagar Road","26.12320688322933","91.80593957447743","2.0018762087967583","59.2841921488444","1.4011965891923142","7","3.518","8.9","26.14","54.58"
"","","","","","","","","","way/564639521","tertiary","null","26.1198527","91.805853","0.0064212252030544","59.22990798950195","0.0","6","3.65","8.9","26.14","54.58"
"","","","","","","","","","way/564639522","tertiary","null","26.1191932","91.8058721","0.0067981915698709","60.20282745361328","0.0","6","3.677","8.9","26.14","54.58"
"","","","","","","","","","way/564639524","tertiary","null","26.11861785","91.80589325","0.0073215150822203","62.40151977539063","0.0","6","3.7","8.9","26.14","54.58"
"","","","","","","","","","way/564659516","secondary","B N Sakia Road","26.11890483799418","91.79854151881952","1.0288782345466974","62.86597209506564","3.944691122922316","6","3.977","9.51","26.9","56.37"
"","","","","","","","","","way/564665216","tertiary","Pir Azan Fakir Road","26.12081233250728","91.81902134282278","0.4575443412393726","65.5169776467716","2.420959590771305","5","2.425","8.9","26.14","54.58"
"","","","","","","","","","way/564665217","tertiary","Pir Azan Fakir Road","26.122028587750467","91.81062509507134","1.249171114295074","61.65461207545081","1.6909076441133557","6","3.118","8.9","26.14","54.58"
"","","","","","","","","","way/564671757","tertiary","null","26.099575623721563","91.79534407162774","2.3527305186139933","67.1553352355957","2.38708553854436","0","5.451","12.6","32.68","61.83"
"","","","","","","","","","way/564671760","trunk","NH37","26.117072992233485","91.8141743238078","0.5393149344092961","66.03460994519685","2.3621332351706124","4","3.056","8.9","26.14","54.58"
"","","","","","","","","","way/564671761","trunk","Basistha Chariali Flyover","26.11249254065225","91.80016284667369","1.4485815923656054","61.76996192932129","1.585882762373841","4","4.518","8.9","26.14","54.58"
"","","","","","","","","","way/564671763","secondary","null","26.1122459","91.79782255","0.0444518343065259","62.23835118611654","2.7056021881134726","4","4.702","9.51","26.9","56.37"
"","","","","","","","","","way/564671764","secondary","null","26.11223485","91.79774905","0.0450921895125364","62.23835118611654","2.667306175491274","4","4.703","9.51","26.9","56.37"
"","","","","","","","","","way/564671765","tertiary","null","26.11813811956394","91.81649793987856","0.0781504481914745","69.18036842346191","6.146545045058216","5","2.798","8.9","26.14","54.58"
"","","","","","","","","","way/564671766","tertiary","null","26.146207157468595","91.67721369826631","2.2226664658515416","50.79224859873454","1.9471812739424927","10","1.042","8.63","23.8","54.17"
"","","","","","","","","","way/564671767","tertiary","null","26.12645846843876","91.6790172240486","1.5977434857726962","51.0032021262429","1.2835175074489948","4","3.223","8.63","23.8","54.17"
"","","","","","","","","","way/564671768","tertiary","null","26.118635314082148","91.7187267484816","0.573611742179695","52.740050724574495","1.636006014112282","16","0.356","10.28","27.84","58.21"
"","","","","","","","","","way/564671771","tertiary","null","26.11600656899966","91.71256245303071","0.4760983127743108","51.46913146972656","1.8315559258270608","12","0.679","10.28","27.84","58.21"
"","","","","","","","","","way/564682907","secondary","Pir Azan Fakir Road","26.129354484214897","91.79548413243393","1.4900762314283076","58.44301941815544","2.4229318702205136","9","2.786","9.51","26.9","56.37"
"","","","","","","","","","way/564682909","secondary","null","26.139381591668023","91.788409199441","0.3075200247360445","56.2173744837443","1.819446031128544","19","1.709","9.51","26.9","56.37"
"","","","","","","","","","way/564682911","secondary","null","26.139239871324623","91.7901195373225","0.128685043274193","55.558274586995445","1.8037265563185567","19","1.691","9.51","26.9","56.37"
"","","","","","","","","","way/564682914","secondary","Pir Azan Fakir Road","26.13844175","91.79052085","0.1921173773032183","54.82853984832764","2.215163720042097","18","1.774","9.51","26.9","56.37"
"","","","","","","","","","way/564697246","secondary","null","26.140569390197577","91.79343479117624","0.4407655852191549","54.11563801765442","1.1531023130692095","17","1.526","9.51","26.9","56.37"
"","","","","","","","","","way/564697251","primary","null","26.145642545598754","91.79042689623417","0.0323252376485825","55.30724843343099","5.664469535246044","21","0.985","9.51","26.9","56.37"
"","","","","","","","","","way/564697252","primary","null","26.14549690335897","91.79046180115762","0.0053092089828512","54.35902404785156","0.0","21","1.0","9.51","26.9","56.37"
"","","","","","","","","","way/564697253","primary","Mahapurush Srimanta Sankardeva Path","26.14661768428138","91.78901526461856","0.3400846172001827","55.42812758225661","1.827159672636484","22","0.925","9.51","26.9","56.37"
"","","","","","","","","","way/564697254","primary","null","26.14548574378218","91.7903176147552","0.0279366132758404","55.7813606262207","8.03409091141898","21","1.005","9.51","26.9","56.37"
"","","","","","","","","","way/564697255","primary","Mahapurush Srimanta Sankardeva Path","26.136095675055422","91.802332884984","0.841773333789191","56.90528450012207","2.0466129205066528","8","2.241","8.9","26.14","54.58"
"","","","","","","","","","way/565084766","tertiary","null","26.114937733013228","91.80851171417196","1.8365897395922297","63.51024341583252","1.892044024272901","4","3.661","8.9","26.14","54.58"
"","","","","","","","","","way/565084773","trunk","null","26.11128758502277","91.7832944179232","1.183939566426022","59.79179326499381","1.1556432726524877","9","3.947","9.51","26.9","56.37"
"","","","","","","","","","way/565084777","tertiary","NH37","26.11096769775841","91.77154003565086","1.1882629874651232","58.1662399478075","0.8414077671384703","10","2.983","9.51","26.9","56.37"
"","","","","","","","","","way/565084785","tertiary","null","26.11835455","91.8168111","0.0080034088914581","68.10464859008789","23.36439722371033","5","2.758","8.9","26.14","54.58"
"","","","","","","","","","way/565084787","tertiary","null","26.11859248251908","91.8173959787575","0.1275782558266549","66.54156494140625","1.4454023068807258","5","2.695","8.9","26.14","54.58"
"","","","","","","","","","way/565084789","tertiary","null","26.11911790110628","91.82012746167096","0.4313271308439727","66.88677287101746","1.6831130862382413","5","2.439","8.9","26.14","54.58"
"","","","","","","","","","way/565084791","trunk_link","null","26.119476485021625","91.82335631939084","0.1466085486568786","68.05485407511394","2.653646919383545","5","2.163","8.9","26.14","54.58"
"","","","","","","","","","way/565097090","trunk_link","null","26.119897749183163","91.82474161969483","0.1276641373000637","69.85822423299153","1.7393609175225555","5","2.028","8.9","26.14","54.58"
"","","","","","","","","","way/565100016","primary","G.S. Road","26.177794486804768","91.7533496340636","0.474231430300039","55.221153259277344","3.3167972621276145","41","0.747","12.03","31.71","62.66"
"","","","","","","","","","way/565100030","secondary","null","26.14507981450502","91.78651778326352","0.1039072204303156","55.685315704345705","1.9074225860103928","21","1.191","9.51","26.9","56.37"
"","","","","","","","","","way/565103162","secondary","Haridev Road","26.143752143453224","91.78663595638994","0.2817615785665038","55.9544431513006","1.143672666822139","21","1.315","9.51","26.9","56.37"
"","","","","","","","","","way/565103163","secondary","null","26.141860721641432","91.7869337353646","0.1150963751016355","55.02587051391602","1.1253894421925756","20","1.494","9.51","26.9","56.37"
"","","","","","","","","","way/565103164","secondary","null","26.1422437","91.786677","0.0555260662621949","56.048336029052734","3.1082508052071574","20","1.464","9.51","26.9","56.37"
"","","","","","","","","","way/565103165","secondary","Haridev Road","26.143473454364457","91.78674124461828","0.3379719739921476","55.228986299954926","0.7107215780925956","20","1.338","9.51","26.9","56.37"
"","","","","","","","","","way/565103166","secondary","Hatigaon Road","26.1339720931276","91.78574157924172","1.7598501432838696","56.362779235839845","1.6212075126516672","13","2.126","9.51","26.9","56.37"
"","","","","","","","","","way/565302567","secondary","null","26.13229197866413","91.80996519001188","0.4023569101449123","58.90981216430664","3.139933761062285","7","2.97","8.9","26.14","54.58"
"","","","","","","","","","way/565302568","secondary","Panjabari Flyover","26.1324715","91.8118235","0.0277664691092351","56.70448684692383","0.7244461056303042","7","2.785","8.9","26.14","54.58"
"","","","","","","","","","way/565316308","tertiary","null","26.13894839749028","91.81524157620622","1.3461515979382448","55.344732699186906","1.7142614035722008","7","2.556","8.9","26.14","54.58"
"","","","","","","","","","way/565316325","tertiary","Jayanagar Road","26.13033818941782","91.8075130549024","0.2650138347641891","58.239035034179686","1.848446172099056","6","3.048","8.9","26.14","54.58"
"","","","","","","","","","way/565316331","tertiary","Jayanagar Road","26.12908573640464","91.80627330748804","0.1087834846201746","58.94125823974609","1.2874628297343114","6","3.114","8.9","26.14","54.58"
"","","","","","","","","","way/565316338","tertiary","Jayanagar Road","26.12840642417045","91.80582232690529","0.0696865716948854","57.87012577056885","1.807101589991757","6","3.163","8.9","26.14","54.58"
"","","","","","","","","","way/565327369","tertiary","Pir Azan Fakir Road","26.12206034580889","91.8109892038906","1.1790955815519897","61.77940415173042","1.588050309758808","6","3.083","8.9","26.14","54.58"
"","","","","","","","","","way/565327381","tertiary","Pir Azan Fakir Road","26.1230609661895","91.8024188063768","0.4084021373591874","58.79538777669271","1.5410694542448549","6","3.606","8.9","26.14","54.58"
"","","","","","","","","","way/565327383","tertiary_link","null","26.1228269","91.804616","0.0107322269206857","58.552490234375","0.0","6","3.657","8.9","26.14","54.58"
"","","","","","","","","","way/565327389","tertiary","null","26.1234792","91.7993184","0.0052173140853275","59.70641899108887","7.324158723695249","7","3.489","9.51","26.9","56.37"
"","","","","","","","","","way/565327404","secondary_link","null","26.1210685","91.7985262","0.0049169316370018","63.55462646484375","0.0","6","3.739","9.51","26.9","56.37"
"","","","","","","","","","way/565327408","secondary_link","null","26.121386","91.7985852","0.005453116391427","60.80779266357422","0.0","6","3.705","9.51","26.9","56.37"
"","","","","","","","","","way/565327422","tertiary","null","26.117338","91.7983373","0.00507120933447","64.10599517822266","0.0","6","4.147","9.51","26.9","56.37"
"","","","","","","","","","way/565327432","secondary","B N Sakia Road","26.11335920866897","91.79792430648428","0.2031178128530511","63.84520959854126","2.3536365455182287","5","4.58","9.51","26.9","56.37"
"","","","","","","","","","way/565327437","secondary","B N Sakia Road","26.11820643276516","91.79838323641307","1.1695182160564097","62.834517574310304","3.435324273897387","6","4.052","9.51","26.9","56.37"
"","","","","","","","","","way/565333175","trunk","Basistha Chariali Flyover","26.115628927899856","91.8118637609574","1.0019601419433115","63.54535500662667","1.7942923373678747","4","3.337","8.9","26.14","54.58"
"","","","","","","","","","way/565333180","tertiary","null","26.11591001869676","91.81271505370528","0.8197974146718003","63.92950610456796","1.95582399916283","4","3.249","8.9","26.14","54.58"
"","","","","","","","","","way/565346085","secondary","null","26.13994531875916","91.78791099939704","0.4655489545593451","56.28647635964786","2.0208984066491973","19","1.662","9.51","26.9","56.37"
"","","","","","","","","","way/565346089","tertiary_link","null","26.1233758","91.80017675","0.0069367533459587","59.78968048095703","0.0","6","3.518","8.9","26.14","54.58"
"","","","","","","","","","way/565346101","secondary","Pir Azan Fakir Road","26.126273240777795","91.7972562466824","0.7174477557114378","59.63030563354492","2.521816450683029","9","3.148","9.51","26.9","56.37"
"","","","","","","","","","way/565346108","secondary","Pir Azan Fakir Road","26.13570139503772","91.79196559103131","0.0827725665948813","56.84864616394043","3.5122455224369182","13","2.067","9.51","26.9","56.37"
"","","","","","","","","","way/565346110","secondary","Pir Azan Fakir Road","26.13632105","91.7916227","0.070704791781828","56.995347023010254","4.076118429120326","13","1.999","9.51","26.9","56.37"
"","","","","","","","","","way/565346112","secondary","Beltola Road","26.13843259704497","91.79045404466169","0.1884983857101356","54.78262281417847","2.031240116788824","18","1.775","9.51","26.9","56.37"
"","","","","","","","","","way/565346114","secondary","Pir Azan Fakir Road","26.133417986505886","91.79330163292354","1.052278565134546","57.30433891914986","3.029920403092311","13","2.32","9.51","26.9","56.37"
"","","","","","","","","","way/565369280","secondary","Radha Gobinda Baruah Road","26.15678730660484","91.78282360826246","0.754266627156253","53.66990576850044","2.4871864251364","34","0.687","12.03","31.71","62.66"
"","","","","","","","","","way/566148617","trunk","null","26.235428616994973","91.6886563733286","0.1396230315253833","53.56829770406088","1.5258536775815994","4","0.976","14.55","34.52","63.51"
"","","","","","","","","","way/572241504","secondary","null","26.13440382671335","91.9703929524205","3.10352181779148","61.41906134287516","3.3343247792247","2","4.024","8.76","22.36","42.07"
"","","","","","","","","","way/572310492","tertiary","null","26.08128771372384","91.91946687019347","12.721580768754809","63.481351407368976","1.1208111452259637","3","3.668","15.5","34.24","52.46"
"","","","","","","","","","way/572978613","tertiary","null","26.1758399556813","91.75642281517436","0.28172963889824","57.02238082885742","3.324710814698616","41","0.504","12.03","31.71","62.66"
"","","","","","","","","","way/573024145","tertiary","null","26.17567149229962","91.75628100726544","0.2848502137385546","57.17242050170898","3.4394886754024845","41","0.526","12.03","31.71","62.66"
"","","","","","","","","","way/578021228","tertiary","null","25.968076617333725","91.87936932943862","4.829762781107375","282.001961517334","3.007224889579531","0","9.142","20.64","46.67","73.38"
"","","","","","","","","","way/585167216","tertiary","null","26.125551236221813","91.75426192415244","1.173360275094085","50.9999575731231","0.8180439474051715","20","0.649","9.51","26.9","56.37"
"","","","","","","","","","way/587501118","tertiary","null","26.22123909843281","91.9578278500812","7.021257988690883","70.42142473856607","3.1709455767143866","2","2.21","21.8","48.8","75.86"
"","","","","","","","","","way/588785832","secondary","null","26.164998038136307","91.76846641690597","0.0513527134639182","53.82062403361002","2.2376887581665623","38","1.268","12.03","31.71","62.66"
"","","","","","","","","","way/588785838","secondary","null","26.179017891801514","91.81103617661752","1.410129562744305","62.97575214930943","1.9568604699048795","28","1.269","11.76","30.98","59.55"
"","","","","","","","","","way/588785839","secondary","null","26.179114592462504","91.81121325011765","1.458917820138075","62.5907958984375","1.6978976169632132","28","1.26","11.76","30.98","59.55"
"","","","","","","","","","way/588785840","secondary","null","26.17857285480454","91.82359928798223","1.1258853348919262","59.16572942489233","1.9553908382229144","15","1.521","11.76","30.98","59.55"
"","","","","","","","","","way/588785841","secondary","null","26.17856594872853","91.82374290245951","1.0785700759939054","58.56610973461254","1.8594278262455752","15","1.516","11.76","30.98","59.55"
"","","","","","","","","","way/588791117","secondary","null","26.19648699957288","91.7232804547768","1.6639013367615751","55.28510163959704","2.9455370518461423","24","3.431","10.46","28.15","58.66"
"","","","","","","","","","way/605693427","tertiary","null","26.0068815948249","91.51713927942264","7.480195725116469","51.71630299886068","0.8421646552360502","0","15.912","7.81","28.42","90.7"
"","","","","","","","","","way/605693428","tertiary","null","26.01896885373153","91.52554216800084","6.21251656676666","51.39055722554525","0.8445387573637771","0","17.445","7.81","28.42","90.7"
"","","","","","","","","","way/605693429","tertiary","null","25.98419241274536","91.49740486919872","3.7244707487612136","23.969453875223795","1.1071516746356995","0","12.764","8.97","35.17","112.98"
"","","","","","","","","","way/605693430","tertiary","null","25.97523181019171","91.50763844407342","5.5429431430614615","41.31016394297282","1.7576679208371548","0","12.979","6.93","24.49","77.59"
"","","","","","","","","","way/605693431","tertiary","null","26.0408224100995","91.49918138964614","2.6592566777615527","24.173518816630047","1.8087110423036088","0","17.604","7.78","30.62","99.63"
"","","","","","","","","","way/605693432","tertiary","null","26.068065460299703","91.4987535574124","7.075093404203401","18.61505921681722","1.3775181675038033","0","20.158","6.0","26.27","89.29"
"","","","","","","","","","way/605693435","tertiary","null","26.053062996276942","91.4997530980016","2.5320110505888294","24.78262214660645","1.6763518857350688","0","18.775","6.0","26.27","89.29"
"","","","","","","","","","way/605693437","tertiary","null","26.042166823162702","91.53538784359546","9.22625437942722","50.60198351542155","0.631655406133311","0","19.087","7.81","28.42","90.7"
"","","","","","","","","","way/609822894","tertiary","null","26.27666095","92.1889907","0.1166452774998164","52.2694694519043","6.677755000290551","0","20.302","18.99","43.26","67.47"
"","","","","","","","","","way/609822895","tertiary","null","26.261534898977786","92.22539859029712","8.418993630284806","8.277141952514649","0.4864386127818225","0","20.634","24.78","55.9","86.0"
"","","","","","","","","","way/611088801","secondary","null","26.07037491003725","92.16278951277312","1.257428320364497","113.90554880541424","9.434336850171436","5","1.122","6.44","18.85","41.71"
"","","","","","","","","","way/611088802","secondary","null","26.08873333049129","92.16498115644752","4.120333697827733","83.52246958414713","4.376288230380699","5","1.33","6.44","18.85","41.71"
"","","","","","","","","","way/611095480","secondary","null","25.926317010300483","92.13442693378","9.442232440699753","733.5878407796224","3.8185400981826128","0","15.132","18.68","40.83","70.93"
"","","","","","","","","","way/611114955","secondary","null","25.878493401128075","92.12102341224852","8.68347667447174","38.93729146321615","1.3891072596817908","0","19.457","19.05","41.57","76.86"
"","","","","","","","","","way/611162343","secondary","null","25.95532821105179","92.14330982964526","2.6717800717548807","665.2352081298828","8.789086492645325","0","11.855","9.89","23.98","48.59"
"","","","","","","","","","way/611163467","secondary","null","25.98390755718386","92.15272142971264","1.8412184889914425","618.0279907226562","10.720486357937752","0","8.681","8.46","21.03","46.75"
"","","","","","","","","","way/611163468","secondary","null","25.9698808978464","92.14813200337407","2.47085464781211","661.506889851888","6.574757192699442","0","10.228","9.89","23.98","48.59"
"","","","","","","","","","way/611179245","secondary","null","25.99029957423409","92.13738259010212","2.8646248269680346","534.4687423706055","6.443123687085699","0","8.026","9.89","23.98","48.59"
"","","","","","","","","","way/611179259","secondary","null","26.06224499366012","92.16195658080196","2.493868094581579","177.27747192382813","5.85251809193863","5","1.176","6.44","18.85","41.71"
"","","","","","","","","","way/611180505","secondary","null","25.998856586103848","92.13420097320808","3.3521915649296865","421.9738403320313","4.888970605315806","0","7.138","9.89","23.98","48.59"
"","","","","","","","","","way/611185314","secondary","null","26.01983006032342","92.14288283576448","3.648634692310905","317.1630233764648","4.805419384445971","1","4.7","3.54","11.22","28.34"
"","","","","","","","","","way/611185348","secondary","null","26.0443998632696","92.15160321810448","3.335771003527205","232.5554946899414","5.862003117125792","4","1.977","3.79","11.86","31.46"
"","","","","","","","","","way/611197746","trunk","null","26.071984914217623","91.87424965916304","6.958531414021056","70.86318689982096","0.92148283672507","5","2.222","15.42","36.6","61.43"
"","","","","","","","","","way/611197747","trunk","null","26.078999171234614","91.87604248792046","5.396399658334216","73.66081975301107","1.9474774759799192","5","1.421","15.42","36.6","61.43"
"","","","","","","","","","way/611447670","tertiary","null","26.197122776134023","91.51636565793052","4.0130462022317","50.55757579803467","0.8959652391721461","0","16.878","2.98","15.87","56.53"
"","","","","","","","","","way/611496536","secondary","null","26.1230462","91.7870868","0.0311654082565044","58.38180414835612","2.6988376937421443","12","3.26","9.51","26.9","56.37"
"","","","","","","","","","way/611496537","secondary","null","26.117047068009047","91.78668642651688","1.3179484203648748","59.285171339246965","1.143597226918626","9","3.867","9.51","26.9","56.37"
"","","","","","","","","","way/611570677","primary","null","26.1851754211676","91.74803591988176","0.5408821801886347","56.79142532348633","1.974325118075117","37","1.502","10.46","28.15","58.66"
"","","","","","","","","","way/611570678","primary","null","26.1826930736967","91.74549614326294","0.0858803383976885","57.096964836120605","3.049856704752354","38","1.615","10.46","28.15","58.66"
"","","","","","","","","","way/611885489","primary","null","26.2163978","92.17087665","0.1772443570283743","51.75994110107422","3.918586914836535","0","14.007","15.94","38.32","64.33"
"","","","","","","","","","way/611885490","primary","null","26.225316024932333","92.1506821967831","4.336651701841906","57.32214495340983","1.1674253360405349","0","13.731","15.94","38.32","64.33"
