road_id,road_ref,road_type,road_name,latitude,longitude,road_length_km,elevation_m,slope_deg,terrain_sample_count
way/386390140,NH27,trunk,NH37,26.11953716582205,91.89753487852482,8.324516685760162,88.11288553873698,1.3250498417135017,60
way/386390141,NH27,trunk,Khanapara Flyover,26.11935915835978,91.8218002803086,0.5153301984405143,67.73866492823551,2.397723938049873,19
way/386390142,NH27,trunk,NH37,26.12318217132055,92.04022750671525,7.437338918483469,59.37228927612305,0.6736950173274047,60
way/386390143,NH27,trunk,,26.12329555749819,92.04017417975952,7.447588065427018,59.446655082702634,0.6581524772402874,60
way/386390144,,trunk_link,,26.09970671595262,91.87529583608806,0.22224298877563847,85.28617011176215,8.643337269710635,9
way/386390145,,trunk_link,,26.11972992368409,91.82335225389001,0.15506506722374794,68.41311645507812,2.2555522719603265,7
way/386390146,,trunk_link,,26.11868185,91.81802594999999,0.007846604897248567,67.5541763305664,0.0,2
way/387479829,NH6,trunk,,26.04925692899929,91.87083606078124,1.521034798994927,66.31791598980243,1.8922068045389533,52
way/393657586,,primary,Assam Trunk Rd,26.167462031499927,91.7201512292558,1.0582237201240627,58.12615121377481,2.355185492223086,37
way/395997750,NH27,trunk,NH37,26.10531308218864,91.85630376523014,4.719765090491797,119.6871576944987,2.0310334154270118,60
way/395997751,NH27,trunk,NH37,26.09967895738497,91.87755330857209,0.16807959579454013,80.53048488071987,1.36619778222408,7
way/395997752,,trunk_link,,26.099636280367864,91.878063461345,0.2506650772872224,82.08486251831054,2.0597951694570993,10
way/405840603,,secondary,VIP Road,26.14023215701703,91.811506772701,2.0536987894575147,55.61434237162272,1.477968121609911,60
way/405840604,,secondary,VIP Road,26.159895901150225,91.81932055006678,4.949520849420263,59.47136058807373,1.1359462459178444,60
way/405840605,,primary_link,Mahapurush Srimanta Sankardeva Path,26.1314364668119,91.80798451355199,0.6927655887572162,58.530543365478515,2.86681268503621,25
way/405840606,,secondary,,26.13242270938136,91.80992657231916,0.41378032690771094,58.24669621785482,2.5331417400641585,15
way/405840607,,secondary,Panjabari Flyover,26.132434449999998,91.8118158,0.02682962290367291,56.70448684692383,0.7497397306092285,2
way/405840610,,secondary,Panjabari Road,26.133465792285676,91.8228654970553,2.206015245985302,59.9780553817749,1.2855842291553838,60
way/405841129,,tertiary,,26.27454842822093,91.57799152767434,6.308406220064071,51.708688481648764,1.1024363497512768,60
way/407995792,,secondary,Panjabari Flyover,26.131554386352768,91.80820142139677,0.023492970860722984,61.120941162109375,4.904664983130424,2
way/407995793,,secondary,Panjabari Flyover,26.132367281422876,91.80996697785191,0.347372156675843,58.00948509803185,2.8021844648483505,13
way/421591810,,secondary,,26.144845439746458,91.83814472522221,2.7065659852602377,59.90837497711182,2.6421691806672527,60
way/421591816,,primary_link,Mahapurush Srimanta Sankardeva Path,26.130576167099804,91.80937201762497,0.35780966888859866,59.51624503502479,2.9116857761956214,13
way/421591821,,primary,Sixmile Flyover,26.131102337027336,91.8086173590803,0.48999791303523194,59.13323868645562,2.192192748361031,18
way/421591822,,primary,Sixmile Flyover,26.131050567317615,91.80857614033685,0.49197483064684533,58.98792987399631,2.733692120401004,18
way/421591826,,primary,Mahapurush Srimanta Sankardeva Path,26.136941287538853,91.80112028096084,1.145092418888654,56.44144821166992,1.4952707539512322,40
way/431216810,NH17,trunk,,26.158573705261574,91.66210007676675,1.979652417028074,50.09995492299398,0.820165109340754,60
way/431216811,NH17,trunk,,26.158593184716008,91.6618624855307,2.0385099629072703,50.21346238454183,0.8223198090669578,60
way/431220703,NH17,trunk,,26.146135545615056,91.64593137230825,2.363999243134531,51.93992773691813,1.9634331539879808,60
way/431223046,NH17,trunk,,26.11330054381757,91.614019594157,5.00404465542885,49.97117919921875,0.49919447374600484,60
way/431237222,NH17,trunk,,26.097949183631243,91.60787644123114,1.071419367017102,49.86598318976325,0.8089794572205578,37
way/431237223,NH17,trunk,,26.09838069976542,91.59451965352858,0.20309161803950956,49.61219072341919,0.8485285437276403,8
way/431237224,NH17,trunk,,26.09809225,91.5934182,0.026883659606870714,48.398271560668945,1.5738215192481861,2
way/431237225,NH17,trunk,,26.100089717223586,91.59917608483627,0.7530333443738314,51.217841113055194,1.2067406223280488,27
way/431237227,,tertiary,,26.101377497388864,91.59622470488205,0.6702701892354272,51.1315811475118,1.5636310048358024,24
way/431237228,NH17,trunk,,26.087457744802727,91.58310973738729,3.1677992314388144,51.62733929951985,1.5277937925074432,60
way/444994314,,tertiary,,26.174461233528344,91.50288956218887,7.275854943392171,28.07069625854492,0.7972231109070825,60
way/444994319,,tertiary,,26.166013931002933,91.55553493150695,3.905086669779876,51.73097216288249,1.1168681463434011,60
way/444994321,,tertiary,,26.228779316742482,91.49891240295014,1.0001343165835102,9.133411407470703,4.252828251400968,35
way/444994345,,tertiary,,26.209124826154184,91.53655158549167,1.4537805015347083,49.99603302001953,2.080137751944553,50
way/459339984,NH17,trunk,,26.098731649999998,91.5955866,0.024159490560216334,50.36665344238281,0.8375653537075682,2
way/459339985,NH17,trunk,,26.099975181650002,91.59961821954805,0.8494954491756735,50.82867113749186,0.7690352934689462,30
way/461940997,,secondary,,26.21135554803105,91.73921680214926,1.322986713227378,55.410330813864,2.440250353583798,46
way/461949860,,primary,G.N.B Road,26.185213039167895,91.75483491876533,0.360056730945102,54.87631498064314,2.241854334008975,14
way/461949861,,primary,,26.18494903166379,91.75663922099334,0.13241084227382724,54.0389035542806,1.8689471712490047,6
way/461949945,,tertiary,,26.183147930490307,91.74895795103279,0.21705209972527467,53.68857913547092,1.4421766606690958,9
way/461952487,,tertiary,,26.264046079476035,91.75789026315191,6.605449794701491,57.45600121815999,2.115810653133336,60
way/462641354,,tertiary,,26.12295639076667,92.1991533550346,0.5866338213283285,39.930961427234465,4.216737473165616,21
way/462641357,,tertiary,,26.133669428105,92.18818031951226,2.125227517922793,54.50644416809082,1.075887779307598,60
way/462641358,,tertiary,,26.153533823130484,92.17593547469463,3.012932756085393,54.61383768717448,1.6428965478980821,60
way/479206974,,tertiary,Embankment Rd,26.12703105859346,91.77137827795272,1.649707313663548,53.58956561769758,1.1462269271827532,56
way/495383873,,tertiary,,25.903574010132065,91.88337565066632,1.4598602370376608,462.3708227539062,7.181952612452059,50
way/495440595,,secondary,,25.908953416667156,91.88097948439592,0.7091140088026998,566.5386083984375,7.768669390067359,25
way/497502697,,tertiary,,26.115901803761453,91.78874078203282,0.4069670968311673,60.36321029663086,1.2445286178094712,15
way/497502701,,tertiary,,26.114713398160905,91.79014103681351,0.20309041425323954,60.65440368652344,1.9670190054223813,8
way/497502704,,tertiary,,26.1150978,91.79113029999999,0.01373854567766042,59.04850387573242,0.0,2
way/497502726,,tertiary,GMC Link Road,26.150444140793986,91.76898011979128,2.183545111322797,121.38055470784505,4.849676483506984,60
way/497520981,,secondary,,26.173321970326537,91.73616260453825,1.1845120151362756,55.53138286311452,2.792136112757613,41
way/497520982,,secondary,,26.167818150000002,91.73666324999999,0.030677910313962227,54.889078776041664,6.832507112318349,3
way/497520984,,tertiary,,26.168737669894178,91.74205264504941,0.24483486810143443,52.367453002929686,1.8931301673557048,10
way/497520985,,tertiary,,26.1675287,91.7419888,0.021949857529471394,52.5888557434082,0.0,2
way/497520988,,primary,,26.175105029020486,91.74975296354253,0.7974515263725089,54.91613347189767,2.5664032688217637,28
way/497520989,,primary,,26.1685874,91.7464935,0.022459980326796105,52.909738540649414,3.8931665785901797,2
way/497520990,,tertiary,,26.16808095,91.7523673,0.014192340224502756,53.83067321777344,4.198655061087529,2
way/497520991,,tertiary,,26.167887399999998,91.75234885,0.028958261981475334,54.54766273498535,4.886772529873894,2
way/497524496,,tertiary_link,,26.1231917,91.8016222,0.006847866550388291,59.11598777770996,11.13936725926064,2
way/497524502,,tertiary,,26.122521013167404,91.7657625047959,1.0230829910325945,52.703392028808594,0.8667553839311476,36
way/497524503,,tertiary,,26.123895890437506,91.76107335738753,0.9414219258359827,53.07533530032996,1.6951948399809327,33
way/507819474,,tertiary,,26.173831021345492,91.74614428292752,0.33031983439958323,49.239026876596306,1.0745859737503853,13
way/507819525,,tertiary,,26.146685499648676,91.69707126220307,0.34609297487836965,58.74552829448994,2.103714928502727,13
way/507819548,,tertiary,,26.171132986515342,91.74392428134563,0.4145715025691211,49.40887603759766,0.4223855334779092,15
way/508130609,,tertiary,Batahguli Road,26.132726005423525,91.83966582686548,1.4135275184959584,71.24005617414203,2.103317658618045,49
way/508333037,,secondary,,26.253790578526957,91.67824123021312,3.485802552779433,51.23177089691162,1.2855971640980437,60
way/508338574,,tertiary_link,,26.123078200000002,91.80249395,0.005876367699615793,57.880271911621094,0.0,2
way/508340155,,tertiary,,26.129168149999998,91.80640389999999,0.007659308105015196,59.490753173828125,0.0,2
way/508340345,,tertiary,,26.1296331,91.80686645,0.008120814802618127,57.642391204833984,0.0,2
way/508340347,,tertiary,,26.12992125,91.80715755,0.007817125499465876,57.05509567260742,0.0,2
way/508340348,,tertiary,,26.13069395,91.80793585,0.00839235504951069,59.847686767578125,5.12260039410341,2
way/508351469,,tertiary,,26.10101821381028,91.80306299836552,0.3832127994908163,65.68742152622768,2.5399767401002404,14
way/508372269,,tertiary,,26.1386118,91.60354459999999,0.06109901066176198,51.274105072021484,1.0856860274763516,4
way/508372271,,tertiary,,26.13969872656612,91.59817078183312,1.0887272915734993,50.90626365260074,1.2676386491098164,38
way/508372459,,tertiary,,26.151577997752966,91.6435208574313,3.534719572783269,52.53650372823079,1.4918543135121582,60
way/508372514,,tertiary,,26.16837486404018,91.65990304566584,2.153975440547692,53.982604344685875,2.855244750387932,60
way/508399298,,tertiary,M C Road,26.188065529713352,91.7576472033141,0.659671531703749,57.24298278145168,2.7371226712152033,23
way/508399320,,tertiary,,26.198868440273287,91.77521388749845,4.170241487372708,63.847985649108885,2.8023004628145185,60
way/508414076,,tertiary,,26.103216279152402,91.76165008613103,2.2487100578489767,61.05210596720378,1.513799860878558,60
way/508414105,,tertiary,,26.109204409131394,91.77231067466613,0.4846578272797356,60.277297761705185,1.3194987231677735,18
way/508422339,,tertiary,,26.10767178927106,91.7506691279808,0.859038990520519,58.503621164957686,1.3407532609885118,30
way/508535624,,tertiary,,26.183251464920794,91.80335808816432,0.08168416392798776,61.91962909698486,2.6716104092737774,4
way/508535878,,tertiary,,26.190212805271376,91.77836667229258,0.1451905573784517,68.22428766886394,0.6993393052619603,6
way/508665336,,tertiary,,26.113821918493485,91.788703441027,0.12809487357728286,60.46367327372233,2.3111626818317226,6
way/508670974,,tertiary,,26.153516778350895,91.7743821432389,1.743410811162891,118.9193478902181,8.568815467302754,60
way/508682546,NH27,trunk,,26.189095932161973,91.67114874277969,0.2642070597865644,51.637093734741214,2.029707244025964,10
way/508682548,NH27,trunk,New Saraighat Bridge,26.175337701848424,91.67192500211723,1.7213412855141657,47.86022373781366,1.8399338761632498,59
way/508682549,,tertiary,,26.155121109876344,91.6631000679871,1.6756770205856233,53.949099356668036,3.0638385903385656,57
way/508686071,NH27,trunk,,26.169466041953186,91.67260688430737,0.07992672984051259,61.150458335876465,6.367209845040704,4
way/508686075,,trunk_link,Flyover Ramp,26.158786467720116,91.67237918076127,0.12984951496580815,51.266405741373696,2.944666402875374,6
way/508686078,NH27,trunk,Flyover,26.156042034655336,91.6756524487156,0.16743989426422085,52.10508401053293,1.4962142057436962,7
way/508686081,NH27,trunk,Flyover,26.156024392768987,91.6754720920904,0.14450981603406626,52.275747299194336,2.3748632366304028,6
way/508686084,,trunk_link,Flyover Ramp,26.156811862956896,91.67396695682818,0.11204625795102845,49.734564208984374,3.0976162522266963,5
way/508686087,,trunk_link,Flyover Ramp,26.1558721675244,91.67543707267156,0.5754436228390325,50.82516733805338,1.9312523365850474,21
way/508686089,,trunk_link,,26.159150896788155,91.67144514646009,0.2578245390406492,50.17726211547851,1.2785735261251603,10
way/508686095,NH27,trunk,Flyover,26.15761362083795,91.67343020360019,0.40314131716202967,52.35769271850586,2.1394452171798033,15
way/508686096,NH27,trunk,Flyover,26.15769170111176,91.6735379473482,0.40017076944876384,52.46996994018555,2.126748448865196,15
way/508686097,,trunk_link,,26.156512636343557,91.67522965724147,0.3087689316575743,51.83980623881022,2.012044407904169,12
way/508686099,,trunk_link,,26.156165105110354,91.67361071722618,0.5273998995926101,50.721887287340664,1.401605497531991,19
way/508686100,,trunk_link,,26.1574647,91.67299415,0.04192285645603053,50.52243296305338,1.431521363474123,3
way/508686101,,trunk_link,Flyover Ramp,26.15808918585765,91.6715678985384,0.1666566416565842,50.37415313720703,0.6587214281686342,7
way/508686103,,tertiary,,26.135755067824824,91.56936942504215,1.7866927271847841,52.52786706288656,2.617801532235786,60
way/508686106,,primary,Assam Trunk Road Flyover,26.15906716427899,91.69135616275271,0.48403104544454656,53.45985878838433,0.9191425051503446,18
way/508689386,,tertiary,Hem Baruah Road,26.18778208053829,91.74700187312855,0.6618226981099791,58.71849568684896,2.0803297534315597,24
way/508689388,,primary,,26.181228803427008,91.74588685515897,0.13844607948084803,56.14245859781901,2.2631869089537373,6
way/508689389,,primary,,26.1821034,91.74578545,0.05681851670038755,57.27384694417318,0.00044622181841421195,3
way/508977077,,trunk_link,,26.15725038522366,91.67491207518742,0.13318943573448377,50.87398211161295,1.8346158809403594,6
way/509093239,,tertiary,,26.202385869513975,91.7966386985564,0.6821763435883446,59.75345929463705,4.760766000064025,24
way/509093274,,tertiary,,26.195471517219392,91.79531993279984,1.1413151394157584,79.08497886657715,4.035178769276612,40
way/510133519,SH41,primary,,26.24723335977525,91.52919024861386,1.0617008107573596,51.73651906606313,2.1690314283794754,37
way/510186674,,tertiary,,26.202659277146672,91.65126795641694,1.438232280658696,54.0997866416464,3.64922730659954,49
way/510343702,,tertiary,,26.22015407245797,91.66508777805122,4.036154355646502,53.61097838083903,2.590608160245635,60
way/510419357,,tertiary,,26.21013015,91.7097272,0.05358843765673405,50.05356089274088,1.9758561900127642,3
way/510453156,,tertiary,,26.245433530599957,91.73867705981871,0.14440357053673764,58.253615061442055,7.7706807370924285,6
way/510453157,,tertiary,,26.24564322185194,91.73903767656623,0.0652452540132872,56.934200286865234,12.48695464853949,4
way/511187551,,tertiary,,26.292895562149347,91.70545141385655,1.4498252000412535,52.607057876586914,2.19478928748508,50
way/511204936,,tertiary,,26.246335264246763,91.66256780676733,1.4644736102750537,47.13479911804199,1.1451181847592566,50
way/511222631,,secondary,,26.271831101385374,91.66145076971453,2.8392659815310086,53.11588033040365,2.201015410449258,60
way/511223689,,secondary,,26.237958089250128,91.64558240157069,3.8253620751017263,53.81902713775635,2.3054101892285,60
way/511226643,,tertiary,,26.268070761581964,91.65593454285933,0.8272648596784633,52.00986270246835,1.635159349787376,29
way/511226648,,tertiary,,26.27707015,91.64305875,0.04249780029315746,51.10559844970703,0.23578051114443938,3
way/511230450,,tertiary,,26.288559435361883,91.64177684652937,2.669063807293429,53.991325759887694,1.8684551897297748,60
way/511233664,,tertiary,,26.2869785780675,91.65921823721146,1.0194180415298444,52.107220894949776,3.410405851410977,35
way/511241181,,secondary,Borka Sesa Road,26.275517408688597,91.62242059045737,10.001487513215231,51.35453338623047,0.8854898310897391,60
way/511259700,,tertiary,,26.31241108924668,91.64820899266334,4.814821359133828,1.0020067850748697,0.598691163065207,60
way/511391178,,tertiary,,26.264602153359476,91.55378956671584,9.030807507443983,53.44086144765218,0.9300084663328618,60
way/511392891,,tertiary,,26.264907256949073,91.56722864453305,3.5154621126363272,49.71382204691569,1.1743656755800693,60
way/511398703,,tertiary,,26.253670196140785,91.53479572711016,0.39937500165513184,49.28324483235677,1.9987399206460625,15
way/511890345,,tertiary,,26.27575924207294,91.55602229715156,9.194940695778932,53.42471167246501,1.1273342331326432,60
way/511890959,,tertiary,,26.275405803708647,91.5206369457095,3.100719952117208,49.810404014587405,1.4732134294288004,60
way/511892611,,tertiary,,26.27155958925905,91.53883859565731,4.443928752593494,50.7203784942627,1.3863001099499548,60
way/511892618,,tertiary,,26.28927803230899,91.56069019272152,6.500827200428019,50.19807478586833,0.7385072454737707,60
way/511958694,,tertiary,,26.30311562725305,91.59580866607224,3.3117385989730557,19.72390619913737,1.2369197354131445,60
way/517474923,,secondary,,26.10436185,91.7071277,0.024517063752275834,56.55802917480469,3.8033998577802675,2
way/517474924,,secondary,,26.1045591,91.7070027,0.022486395621734004,56.64912986755371,3.683637094660206,2
way/517474927,,tertiary,,26.11533385,91.7189707,0.019394109215683446,50.833356857299805,2.569112575474626,2
way/517474928,,tertiary,,26.1158772,91.71940265,0.03781491594241366,50.7951914469401,3.8952638788071567,3
way/517478747,,secondary,,26.159733850000002,91.7385243,0.02535651470991056,51.429731369018555,1.2528058822111556,2
way/517478748,,tertiary,,26.1480955,91.73613044999999,0.026272045327233883,50.796165466308594,1.7229314120131822,2
way/517891508,,secondary,,26.11248815,91.70847995,0.03820174572301283,51.913194020589195,9.89643337832483,3
way/517919078,,secondary,,26.053378890211235,91.58046293760981,3.6119606270791715,52.809692255655925,0.8578279870932045,60
way/517919079,,secondary,,26.07408345,91.58057675,0.02614834614799124,49.36159133911133,1.0936692785606779,2
way/517919081,,tertiary,,26.0773414,91.57260074999999,0.035767101613708815,49.4390500386556,2.5766994531727785,3
way/517941876,,primary,M.G. Road,26.189331473703792,91.74656111966046,0.6896456335527296,62.50875806808472,3.6497094204532776,24
way/518213044,,tertiary,,26.168425526753758,91.67091356625671,0.27253522352874276,52.24430465698242,1.7869102102102103,11
way/534819102,,tertiary,,26.08089824052727,91.5933117627331,2.9960129433520843,50.13194955190023,0.680924746432497,60
way/534819107,,tertiary,,26.08391554489052,91.61566010411102,1.6812112882127381,53.15576040333715,1.8145009260539298,58
way/541309711,,tertiary,,26.09700955,91.5650147,0.010400077142724898,47.73900604248047,0.0,2
way/541309713,,tertiary,,26.084709217335604,91.56580595784682,0.4126682290406597,47.82913436889648,0.6386142111173211,15
way/541309714,,tertiary,,26.084739758579744,91.56591490176865,0.39118143573852965,47.88481190999349,0.587980758029189,15
way/541309715,,tertiary,,26.081824404423973,91.56338297948304,0.6498325082471867,47.42381800775943,0.23897183618851245,23
way/541319127,,tertiary,,26.097840429977808,91.80303264060316,0.37449827660850077,70.18859427315849,1.2378071666469805,14
way/541319128,,tertiary,,26.09965248082118,91.80587323237285,0.7425257272278966,66.24872955909142,2.0224487368943445,26
way/541319135,,tertiary,,26.11380944318594,91.47186053007688,9.60098735831829,10.692361195882162,0.5430565926518504,60
way/543480046,,tertiary,,26.090205289756014,91.60066589546415,2.2339865018594907,49.330147933959964,0.6429760084574716,60
way/543485001,,tertiary,,26.085714819416257,91.57126769549316,1.1597981769235595,51.6630744934082,1.7519944867417085,40
way/543485005,,tertiary,,26.078266709191862,91.55598052892798,3.1803768933240435,54.15765902201335,2.2048605158645986,60
way/543488002,,tertiary,,26.106853383729874,91.51206257260412,0.6806446069104247,51.27567481994629,2.5883421627724563,24
way/543623710,,primary,,26.152253270360564,91.7824915103786,0.10212289218099879,54.118733978271486,0.46662472941582056,5
way/543623711,,primary_link,,26.148795805983305,91.78661078630185,0.3526658280418686,56.812095642089844,2.8202706760580294,13
way/543623712,,primary,G.S. Road,26.157510328400246,91.7768568591138,1.7260256362254767,54.49933359178446,2.7904472852373683,59
way/543623714,,primary,G.S. Road,26.155833123606833,91.77856556358256,1.0137455297262845,54.9660026550293,3.0045833547287173,35
way/543623717,,primary,,26.15948178614701,91.77453035852432,0.1288922010837662,54.53470230102539,1.0608304506673052,6
way/543623719,,primary,,26.161279099288766,91.77258969938083,0.4271484688148712,54.17015767097473,1.7928012784440055,16
way/543624681,,primary,Bhangagarh Flyover,26.16493662354258,91.76864385397903,0.5594149304762883,53.89443874359131,3.0193680947460595,20
way/543624682,,primary,Bhangagarh Flyover,26.164998048467414,91.76870104911266,0.5548902825870766,53.91572666168213,2.047203330553351,20
way/543624684,,primary,G.S. Road,26.171505302621217,91.76148683605608,0.38371252702022784,54.33813204084124,2.8505645061331015,14
way/543627488,,secondary,B K Kakati Road,26.17120157846527,91.75574895296782,0.48766265842416817,54.81909582349989,2.30565527124961,18
way/543627490,,primary,Bishnu Ram Mehdi Flyover,26.175039794859575,91.75748779748581,0.5256325667133107,56.750424435264186,4.932595093037508,19
way/543640148,,primary,G.S. Road,26.168577577446964,91.76471937235728,0.5324125632982528,53.84660419664885,2.5190846248709473,19
way/543640150,,primary,G.S. Road,26.17052597719797,91.76241385160064,0.8327991685653783,54.24199373968716,2.3487252383670936,29
way/543640151,,secondary,Bhangagarh Flyover Ramp,26.164150726490227,91.76821435404686,0.18636168711340215,53.25482654571533,0.7697841808363147,8
way/543640152,,secondary,Guwahati Medical College Road,26.15951028113819,91.75169761097222,1.53558140550395,55.60606031597785,1.810647276703529,53
way/543640826,,secondary,Guwahati Medical College Road,26.16405695412025,91.7682756271344,0.17562368854549146,53.7434458051409,1.4734716744330354,7
way/543640827,,secondary,,26.166164447118636,91.76750111123992,0.2433425365739452,55.4091854095459,4.075897044013557,10
way/543646780,,secondary,Radha Gobinda Baruah Road,26.17979090568346,91.77555861619176,0.19597221582210259,56.03971719741821,2.9603572188448823,8
way/543647062,,secondary,,26.172862458729924,91.79350840141032,2.917623827629001,64.4663621266683,1.6945490434290795,60
way/543647063,,secondary,Zoo Road Flyover,26.168727786242176,91.77879218335036,1.9727695248965145,53.620474370320636,2.1194442182876148,60
way/543649267,,secondary,Radha Gobinda Baruah Road,26.179796666968826,91.77546591698174,0.19621295444034104,56.03971719741821,2.9570854633940535,8
way/543649268,,secondary,Chandmari Railway Flyover,26.18521745474,91.77517846805776,0.16576196214130687,61.02015359061105,5.061628806880779,7
way/543649269,,secondary,Chandmari Railway Flyover,26.182924173870035,91.7753602,0.42755359121217323,57.40945363044739,0.9555675524883572,16
way/543650234,,tertiary,Ambikagiri Nagar Path,26.167479998189396,91.78429060200921,1.1613084751922915,55.71019811630249,1.709769533786378,40
way/543653045,,secondary,Hengerabari Road,26.150536663695885,91.79342315254252,3.916515465459956,58.104110908508304,1.0027239221220665,60
way/548223441,,tertiary,F.C. Road,26.19008465,91.75213679999999,0.12167440813577561,59.26257451375326,1.0688541926232613,6
way/564639519,,tertiary,Jayanagar Road,26.12320688322933,91.80593957447743,2.0018762087967583,59.284192148844404,1.4011965891923142,60
way/564639521,,tertiary,,26.1198527,91.805853,0.006421225203054499,59.22990798950195,0.0,2
way/564639522,,tertiary,,26.119193199999998,91.8058721,0.00679819156987094,60.20282745361328,0.0,2
way/564639524,,tertiary,,26.11861785,91.80589325,0.007321515082220355,62.401519775390625,0.0,2
way/564659516,,secondary,B N Sakia Road,26.11890483799418,91.79854151881952,1.0288782345466974,62.86597209506564,3.9446911229223156,36
way/564665216,,tertiary,Pir Azan Fakir Road,26.120812332507274,91.81902134282278,0.4575443412393726,65.5169776467716,2.4209595907713055,17
way/564665217,,tertiary,Pir Azan Fakir Road,26.122028587750467,91.81062509507134,1.2491711142950739,61.65461207545081,1.6909076441133555,43
way/564671757,,tertiary,,26.099575623721563,91.79534407162774,2.3527305186139933,67.1553352355957,2.38708553854436,60
way/564671760,NH27,trunk,NH37,26.117072992233485,91.81417432380779,0.5393149344092961,66.03460994519685,2.3621332351706124,19
way/564671761,NH27,trunk,Basistha Chariali Flyover,26.11249254065225,91.80016284667367,1.4485815923656054,61.76996192932129,1.585882762373841,50
way/564671763,,secondary,,26.112245899999998,91.79782255,0.0444518343065259,62.23835118611654,2.7056021881134726,3
way/564671764,,secondary,,26.11223485,91.79774905,0.04509218951253644,62.23835118611654,2.667306175491274,3
way/564671765,,tertiary,,26.11813811956394,91.81649793987856,0.07815044819147454,69.18036842346191,6.1465450450582155,4
way/564671766,,tertiary,,26.146207157468595,91.67721369826633,2.2226664658515416,50.79224859873454,1.9471812739424934,60
way/564671767,,tertiary,,26.12645846843876,91.67901722404861,1.5977434857726962,51.0032021262429,1.2835175074489948,55
way/564671768,,tertiary,,26.118635314082148,91.7187267484816,0.573611742179695,52.740050724574495,1.6360060141122819,21
way/564671771,,tertiary,,26.11600656899966,91.71256245303071,0.4760983127743108,51.46913146972656,1.8315559258270606,17
way/564682907,,secondary,Pir Azan Fakir Road,26.129354484214897,91.79548413243391,1.4900762314283076,58.443019418155444,2.4229318702205136,51
way/564682909,,secondary,,26.139381591668023,91.78840919944099,0.30752002473604456,56.2173744837443,1.8194460311285439,12
way/564682911,,secondary,,26.139239871324623,91.7901195373225,0.128685043274193,55.558274586995445,1.8037265563185574,6
way/564682914,,secondary,Pir Azan Fakir Road,26.13844175,91.79052085000001,0.19211737730321837,54.82853984832764,2.215163720042097,8
way/564697246,,secondary,,26.140569390197577,91.79343479117624,0.44076558521915493,54.11563801765442,1.1531023130692095,16
way/564697251,,primary,,26.145642545598754,91.79042689623415,0.032325237648582514,55.30724843343099,5.664469535246044,3
way/564697252,,primary,,26.145496903358975,91.79046180115762,0.005309208982851244,54.35902404785156,0.0,2
way/564697253,,primary,Mahapurush Srimanta Sankardeva Path,26.14661768428138,91.78901526461856,0.3400846172001827,55.42812758225661,1.827159672636484,13
way/564697254,,primary,,26.14548574378218,91.7903176147552,0.027936613275840454,55.7813606262207,8.03409091141898,2
way/564697255,,primary,Mahapurush Srimanta Sankardeva Path,26.136095675055422,91.80233288498401,0.841773333789191,56.90528450012207,2.0466129205066528,30
way/565084766,,tertiary,,26.114937733013228,91.80851171417197,1.8365897395922297,63.51024341583252,1.892044024272901,60
way/565084773,NH27,trunk,,26.111287585022772,91.7832944179232,1.183939566426022,59.79179326499381,1.1556432726524875,41
way/565084777,,tertiary,NH37,26.11096769775841,91.77154003565086,1.1882629874651232,58.1662399478075,0.8414077671384703,41
way/565084785,,tertiary,,26.11835455,91.8168111,0.008003408891458128,68.10464859008789,23.36439722371033,2
way/565084787,,tertiary,,26.118592482519073,91.8173959787575,0.1275782558266549,66.54156494140625,1.4454023068807258,6
way/565084789,,tertiary,,26.119117901106282,91.82012746167096,0.4313271308439727,66.88677287101746,1.6831130862382413,16
way/565084791,,trunk_link,,26.119476485021625,91.82335631939084,0.1466085486568786,68.05485407511394,2.6536469193835446,6
way/565097090,,trunk_link,,26.119897749183163,91.82474161969483,0.12766413730006376,69.85822423299153,1.7393609175225557,6
way/565100016,,primary,G.S. Road,26.177794486804768,91.75334963406361,0.474231430300039,55.221153259277344,3.3167972621276145,17
way/565100030,,secondary,,26.14507981450502,91.78651778326352,0.10390722043031565,55.685315704345705,1.9074225860103926,5
way/565103162,,secondary,Haridev Road,26.143752143453224,91.78663595638994,0.28176157856650386,55.9544431513006,1.143672666822139,11
way/565103163,,secondary,,26.141860721641432,91.7869337353646,0.11509637510163552,55.02587051391602,1.1253894421925756,5
way/565103164,,secondary,,26.1422437,91.786677,0.0555260662621949,56.048336029052734,3.1082508052071574,3
way/565103165,,secondary,Haridev Road,26.143473454364457,91.78674124461827,0.3379719739921476,55.228986299954926,0.7107215780925956,13
way/565103166,,secondary,Hatigaon Road,26.1339720931276,91.78574157924173,1.7598501432838696,56.362779235839845,1.6212075126516672,60
way/565302567,,secondary,,26.132291978664135,91.80996519001188,0.4023569101449123,58.90981216430664,3.139933761062285,15
way/565302568,,secondary,Panjabari Flyover,26.1324715,91.8118235,0.0277664691092351,56.70448684692383,0.7244461056303042,2
way/565316308,,tertiary,,26.138948397490278,91.81524157620622,1.3461515979382448,55.344732699186906,1.7142614035722008,46
way/565316325,,tertiary,Jayanagar Road,26.13033818941782,91.80751305490239,0.26501383476418916,58.239035034179686,1.848446172099056,10
way/565316331,,tertiary,Jayanagar Road,26.129085736404633,91.80627330748803,0.10878348462017468,58.94125823974609,1.2874628297343114,5
way/565316338,,tertiary,Jayanagar Road,26.12840642417045,91.80582232690529,0.06968657169488543,57.87012577056885,1.807101589991757,4
